start;f0
2.8792743764;506.129
2.8850793651;506.292
2.8908843537;506.212
2.8966893424;505.954
2.9024943311;505.208
2.9082993197;504.662
2.9141043084;504.195
2.9199092971;504.212
2.9257142857;504.519
2.9315192744;504.7
2.937324263;505.041
2.9431292517;505.229
2.9489342404;505.536
2.954739229;505.509
2.9605442177;505.098
2.9663492063;504.604
2.972154195;504.005
2.9779591837;503.673
2.9837641723;503.672
2.989569161;503.932
2.9953741497;504.527
3.0011791383;505.59
3.006984127;506.388
3.0127891156;507.135
3.0185941043;507.544
3.024399093;507.68
3.0302040816;507.902
3.0360090703;507.807
3.041814059;507.82
3.0476190476;508.04
3.0534240363;508.421
3.0592290249;508.985
3.0650340136;509.341
3.0708390023;509.404
3.0766439909;509.402
3.0824489796;509.494
3.0882539683;509.566
3.0940589569;509.822
3.0998639456;509.938
3.1056689342;509.692
3.1114739229;509.371
3.1172789116;508.898
3.1230839002;508.524
3.1288888889;507.918
3.1346938776;507.343
3.1404988662;506.866
3.1463038549;506.562
3.1521088435;506.912
3.1579138322;507.213
3.1637188209;507.541
3.1695238095;508.004
3.1753287982;508.385
3.1811337868;508.896
3.1869387755;509.076
3.1927437642;508.903
3.1985487528;508.455
3.2043537415;507.78
3.2101587302;507.564
3.2159637188;507.758
3.2217687075;508.261
3.2275736961;509.235
3.2333786848;509.663
3.2391836735;509.846
3.2449886621;510.029
3.2507936508;510.119
3.2565986395;510.221
3.2624036281;510.324
3.2682086168;510.186
3.2740136054;509.575
3.2798185941;508.916
3.2856235828;507.985
3.2914285714;506.967
3.2972335601;506.224
3.3030385488;505.858
3.3088435374;505.524
3.3146485261;505.388
3.3204535147;505.369
3.3262585034;505.473
3.3320634921;505.758
3.3378684807;505.805
3.3436734694;505.996
3.349478458;505.814
3.3552834467;505.349
3.3610884354;504.754
3.366893424;504.106
3.3726984127;503.867
3.3785034014;503.781
3.38430839;504.069
3.3901133787;504.836
3.3959183673;505.329
3.401723356;505.22
3.4075283447;504.523
3.4133333333;502.554
3.419138322;500.284
3.4249433107;497.721
3.4307482993;495.059
3.436553288;492.646
3.4423582766;487.119
3.4481632653;476.03
3.453968254;478.393
3.4597732426;0.0
3.4655782313;0.0
3.47138322;0.0
3.4771882086;0.0
3.4829931973;0.0
3.4887981859;0.0
3.4946031746;0.0
3.5004081633;0.0
3.5062131519;0.0
3.5120181406;0.0
3.5178231293;0.0
3.5236281179;0.0
3.5294331066;0.0
3.5352380952;0.0
3.5410430839;0.0
3.5468480726;440.575
3.5526530612;450.149
3.5584580499;460.612
3.5642630385;458.853
3.5700680272;455.889
3.5758730159;453.641
3.5816780045;452.014
3.5874829932;450.107
3.5932879819;449.916
3.5990929705;450.858
3.6048979592;451.835
3.6107029478;452.5
3.6165079365;452.874
3.6223129252;453.015
3.6281179138;452.841
3.6339229025;452.302
3.6397278912;451.595
3.6455328798;450.804
3.6513378685;449.761
3.6571428571;449.002
3.6629478458;448.001
3.6687528345;447.269
3.6745578231;447.26
3.6803628118;447.144
3.6861678005;447.161
3.6919727891;446.934
3.6977777778;446.509
3.7035827664;445.96
3.7093877551;445.331
3.7151927438;444.798
3.7209977324;444.165
3.7268027211;444.076
3.7326077098;444.101
3.7384126984;444.337
3.7442176871;444.813
3.7500226757;445.494
3.7558276644;446.301
3.7616326531;447.074
3.7674376417;447.977
3.7732426304;449.057
3.779047619;449.811
3.7848526077;450.172
3.7906575964;450.186
3.796462585;449.969
3.8022675737;449.698
3.8080725624;449.123
3.813877551;448.471
3.8196825397;447.469
3.8254875283;446.076
3.831292517;444.893
3.8370975057;443.72
3.8429024943;443.245
3.848707483;443.041
3.8545124717;442.947
3.8603174603;443.15
3.866122449;443.264
3.8719274376;443.13
3.8777324263;443.111
3.883537415;443.035
3.8893424036;442.928
3.8951473923;443.124
3.900952381;443.541
3.9067573696;444.262
3.9125623583;444.979
3.9183673469;445.784
3.9241723356;446.583
3.9299773243;447.097
3.9357823129;447.56
3.9415873016;447.902
3.9473922902;447.872
3.9531972789;447.545
3.9590022676;446.966
3.9648072562;446.433
3.9706122449;445.902
3.9764172336;445.746
3.9822222222;445.59
3.9880272109;445.214
3.9938321995;444.873
3.9996371882;444.599
4.0054421769;444.295
4.0112471655;444.125
4.0170521542;444.144
4.0228571429;444.293
4.0286621315;444.504
4.0344671202;444.632
4.0402721088;444.935
4.0460770975;445.149
4.0518820862;445.404
4.0576870748;445.738
4.0634920635;445.946
4.0692970522;446.485
4.0751020408;446.894
4.0809070295;447.251
4.0867120181;447.48
4.0925170068;447.685
4.0983219955;448.016
4.1041269841;448.073
4.1099319728;447.92
4.1157369615;447.503
4.1215419501;447.127
4.1273469388;447.025
4.1331519274;447.164
4.1389569161;447.258
4.1447619048;447.324
4.1505668934;447.145
4.1563718821;446.925
4.1621768707;446.681
4.1679818594;446.321
4.1737868481;446.016
4.1795918367;445.862
4.1853968254;445.791
4.1912018141;445.707
4.1970068027;445.747
4.2028117914;445.685
4.20861678;445.449
4.2144217687;445.145
4.2202267574;444.881
4.226031746;445.061
4.2318367347;445.527
4.2376417234;446.18
4.243446712;446.908
4.2492517007;447.412
4.2550566893;448.081
4.260861678;448.583
4.2666666667;449.043
4.2724716553;449.185
4.278276644;449.2
4.2840816327;449.422
4.2898866213;449.538
4.29569161;449.82
4.3014965986;450.045
4.3073015873;450.289
4.313106576;450.733
4.3189115646;451.074
4.3247165533;451.07
4.330521542;451.165
4.3363265306;451.119
4.3421315193;451.125
4.3479365079;450.921
4.3537414966;450.526
4.3595464853;450.482
4.3653514739;450.275
4.3711564626;450.259
4.3769614512;450.102
4.3827664399;449.95
4.3885714286;450.085
4.3943764172;450.252
4.4001814059;450.283
4.4059863946;450.253
4.4117913832;450.058
4.4175963719;450.049
4.4234013605;449.836
4.4292063492;449.523
4.4350113379;449.533
4.4408163265;449.332
4.4466213152;449.294
4.4524263039;449.162
4.4582312925;448.958
4.4640362812;448.991
4.4698412698;448.976
4.4756462585;448.992
4.4814512472;448.816
4.4872562358;448.551
4.4930612245;448.59
4.4988662132;448.582
4.5046712018;448.63
4.5104761905;448.472
4.5162811791;448.193
4.5220861678;448.064
4.5278911565;447.988
4.5336961451;447.968
4.5395011338;447.977
4.5453061224;448.085
4.5511111111;448.505
4.5569160998;449.3
4.5627210884;449.981
4.5685260771;450.679
4.5743310658;451.294
4.5801360544;451.801
4.5859410431;452.118
4.5917460317;451.994
4.5975510204;451.997
4.6033560091;451.925
4.6091609977;451.54
4.6149659864;450.986
4.6207709751;450.624
4.6265759637;450.081
4.6323809524;449.74
4.638185941;449.4
4.6439909297;448.918
4.6497959184;448.538
4.655600907;448.242
4.6614058957;448.063
4.6672108844;447.773
4.673015873;447.74
4.6788208617;447.711
4.6846258503;447.732
4.690430839;447.869
4.6962358277;447.83
4.7020408163;447.971
4.707845805;447.811
4.7136507937;447.536
4.7194557823;447.276
4.725260771;446.794
4.7310657596;446.287
4.7368707483;445.947
4.742675737;445.48
4.7484807256;445.293
4.7542857143;445.271
4.7600907029;444.951
4.7658956916;444.797
4.7717006803;444.569
4.7775056689;444.407
4.7833106576;444.701
4.7891156463;445.177
4.7949206349;446.086
4.8007256236;447.249
4.8065306122;448.18
4.8123356009;449.446
4.8181405896;450.595
4.8239455782;451.705
4.8297505669;453.068
4.8355555556;453.451
4.8413605442;453.42
4.8471655329;452.588
4.8529705215;451.654
4.8587755102;450.606
4.8645804989;449.426
4.8703854875;448.115
4.8761904762;0.0
4.8819954649;0.0
4.8878004535;0.0
4.8936054422;0.0
4.8994104308;0.0
4.9052154195;0.0
4.9110204082;0.0
4.9168253968;0.0
4.9226303855;0.0
4.9284353741;0.0
4.9342403628;0.0
4.9400453515;0.0
4.9458503401;0.0
4.9516553288;0.0
4.9574603175;0.0
4.9632653061;0.0
4.9690702948;0.0
4.9748752834;0.0
4.9806802721;0.0
4.9864852608;0.0
4.9922902494;0.0
4.9980952381;0.0
5.0039002268;0.0
5.0097052154;0.0
5.0155102041;0.0
5.0213151927;0.0
5.0271201814;0.0
5.0329251701;0.0
5.0387301587;0.0
5.0445351474;0.0
5.0503401361;0.0
5.0561451247;0.0
5.0619501134;0.0
5.067755102;0.0
5.0735600907;0.0
5.0793650794;0.0
5.085170068;0.0
5.0909750567;0.0
5.0967800454;0.0
5.102585034;0.0
5.1083900227;0.0
5.1141950113;0.0
5.12;419.82
5.1258049887;411.619
5.1316099773;407.935
5.137414966;406.396
5.1432199546;405.241
5.1490249433;404.496
5.154829932;404.882
5.1606349206;406.334
5.1664399093;407.633
5.172244898;408.986
5.1780498866;410.132
5.1838548753;410.315
5.1896598639;410.287
5.1954648526;409.302
5.2012698413;407.737
5.2070748299;405.577
5.2128798186;403.343
5.2186848073;401.399
5.2244897959;399.727
5.2302947846;398.127
5.2360997732;397.066
5.2419047619;396.657
5.2477097506;396.307
5.2535147392;396.538
5.2593197279;396.944
5.2651247166;397.133
5.2709297052;397.78
5.2767346939;399.445
5.2825396825;401.103
5.2883446712;402.907
5.2941496599;404.755
5.2999546485;405.579
5.3057596372;406.823
5.3115646259;407.556
5.3173696145;408.085
5.3231746032;408.087
5.3289795918;407.554
5.3347845805;407.309
5.3405895692;406.681
5.3463945578;406.435
5.3521995465;406.112
5.3580045351;405.249
5.3638095238;404.001
5.3696145125;402.891
5.3754195011;402.228
5.3812244898;401.479
5.3870294785;401.533
5.3928344671;401.454
5.3986394558;401.134
5.4044444444;401.605
5.4102494331;401.753
5.4160544218;401.965
5.4218594104;402.646
5.4276643991;403.011
5.4334693878;403.333
5.4392743764;403.857
5.4450793651;404.138
5.4508843537;404.677
5.4566893424;405.773
5.4624943311;406.514
5.4682993197;407.53
5.4741043084;408.529
5.4799092971;408.689
5.4857142857;408.971
5.4915192744;408.68
5.497324263;408.208
5.5031292517;408.441
5.5089342404;408.613
5.514739229;409.18
5.5205442177;409.957
5.5263492063;409.958
5.532154195;410.036
5.5379591837;410.408
5.5437641723;410.124
5.549569161;410.415
5.5553741497;410.362
5.5611791383;410.011
5.566984127;410.15
5.5727891156;410.252
5.5785941043;410.268
5.584399093;410.383
5.5902040816;410.334
5.5960090703;410.381
5.601814059;410.861
5.6076190476;411.002
5.6134240363;410.794
5.6192290249;410.42
5.6250340136;409.59
5.6308390023;408.701
5.6366439909;408.015
5.6424489796;407.347
5.6482539683;406.708
5.6540589569;406.22
5.6598639456;405.688
5.6656689342;405.846
5.6714739229;406.17
5.6772789116;406.971
5.6830839002;408.427
5.6888888889;410.433
5.6946938776;412.964
5.7004988662;413.323
5.7063038549;411.729
5.7121088435;405.605
5.7179138322;402.877
5.7237188209;400.725
5.7295238095;398.256
5.7353287982;400.217
5.7411337868;400.023
5.7469387755;399.842
5.7527437642;0.0
5.7585487528;0.0
5.7643537415;0.0
5.7701587302;0.0
5.7759637188;0.0
5.7817687075;0.0
5.7875736961;0.0
5.7933786848;0.0
5.7991836735;0.0
5.8049886621;0.0
5.8107936508;0.0
5.8165986395;0.0
5.8224036281;0.0
5.8282086168;0.0
5.8340136054;0.0
5.8398185941;0.0
5.8456235828;0.0
5.8514285714;0.0
5.8572335601;0.0
5.8630385488;0.0
5.8688435374;0.0
5.8746485261;0.0
5.8804535147;0.0
5.8862585034;0.0
5.8920634921;0.0
5.8978684807;0.0
5.9036734694;0.0
5.909478458;0.0
5.9152834467;0.0
5.9210884354;0.0
5.926893424;0.0
5.9326984127;0.0
5.9385034014;0.0
5.94430839;0.0
5.9501133787;0.0
5.9559183673;0.0
5.961723356;0.0
5.9675283447;0.0
5.9733333333;0.0
5.979138322;0.0
5.9849433107;0.0
5.9907482993;0.0
5.996553288;0.0
6.0023582766;0.0
6.0081632653;0.0
6.013968254;0.0
6.0197732426;0.0
6.0255782313;0.0
6.03138322;0.0
6.0371882086;0.0
6.0429931973;0.0
6.0487981859;0.0
6.0546031746;0.0
6.0604081633;0.0
6.0662131519;0.0
6.0720181406;0.0
6.0778231293;0.0
6.0836281179;0.0
6.0894331066;0.0
6.0952380952;0.0
6.1010430839;0.0
6.1068480726;0.0
6.1126530612;0.0
6.1184580499;0.0
6.1242630385;0.0
6.1300680272;0.0
6.1358730159;0.0
6.1416780045;0.0
6.1474829932;0.0
6.1532879819;0.0
6.1590929705;0.0
6.1648979592;0.0
6.1707029478;0.0
6.1765079365;0.0
6.1823129252;0.0
6.1881179138;0.0
6.1939229025;0.0
6.1997278912;0.0
6.2055328798;0.0
6.2113378685;0.0
6.2171428571;0.0
6.2229478458;0.0
6.2287528345;0.0
6.2345578231;0.0
6.2403628118;0.0
6.2461678005;0.0
6.2519727891;0.0
6.2577777778;0.0
6.2635827664;0.0
6.2693877551;0.0
6.2751927438;0.0
6.2809977324;0.0
6.2868027211;0.0
6.2926077098;0.0
6.2984126984;0.0
6.3042176871;0.0
6.3100226757;0.0
6.3158276644;0.0
6.3216326531;0.0
6.3274376417;0.0
6.3332426304;0.0
6.339047619;0.0
6.3448526077;0.0
6.3506575964;0.0
6.356462585;0.0
6.3622675737;0.0
6.3680725624;0.0
6.373877551;0.0
6.3796825397;0.0
6.3854875283;0.0
6.391292517;0.0
6.3970975057;0.0
6.4029024943;0.0
6.408707483;0.0
6.4145124717;0.0
6.4203174603;0.0
6.426122449;0.0
6.4319274376;0.0
6.4377324263;0.0
6.443537415;0.0
6.4493424036;0.0
6.4551473923;0.0
6.460952381;0.0
6.4667573696;0.0
6.4725623583;0.0
6.4783673469;0.0
6.4841723356;0.0
6.4899773243;0.0
6.4957823129;0.0
6.5015873016;0.0
6.5073922902;0.0
6.5131972789;0.0
6.5190022676;0.0
6.5248072562;0.0
6.5306122449;0.0
6.5364172336;0.0
6.5422222222;0.0
6.5480272109;0.0
6.5538321995;0.0
6.5596371882;0.0
6.5654421769;0.0
6.5712471655;0.0
6.5770521542;0.0
6.5828571429;0.0
6.5886621315;0.0
6.5944671202;0.0
6.6002721088;0.0
6.6060770975;0.0
6.6118820862;0.0
6.6176870748;0.0
6.6234920635;0.0
6.6292970522;0.0
6.6351020408;0.0
6.6409070295;0.0
6.6467120181;0.0
6.6525170068;0.0
6.6583219955;0.0
6.6641269841;0.0
6.6699319728;0.0
6.6757369615;0.0
6.6815419501;0.0
6.6873469388;0.0
6.6931519274;0.0
6.6989569161;0.0
6.7047619048;0.0
6.7105668934;0.0
6.7163718821;0.0
6.7221768707;0.0
6.7279818594;0.0
6.7337868481;0.0
6.7395918367;0.0
6.7453968254;0.0
6.7512018141;0.0
6.7570068027;0.0
6.7628117914;0.0
6.76861678;0.0
6.7744217687;0.0
6.7802267574;0.0
6.786031746;0.0
6.7918367347;0.0
6.7976417234;0.0
6.803446712;0.0
6.8092517007;0.0
6.8150566893;0.0
6.820861678;0.0
6.8266666667;0.0
6.8324716553;0.0
6.838276644;0.0
6.8440816327;0.0
6.8498866213;0.0
6.85569161;0.0
6.8614965986;0.0
6.8673015873;0.0
6.873106576;0.0
6.8789115646;0.0
6.8847165533;0.0
6.890521542;0.0
6.8963265306;0.0
6.9021315193;0.0
6.9079365079;0.0
6.9137414966;0.0
6.9195464853;0.0
6.9253514739;0.0
6.9311564626;0.0
6.9369614512;0.0
6.9427664399;0.0
6.9485714286;0.0
6.9543764172;0.0
6.9601814059;0.0
6.9659863946;0.0
6.9717913832;0.0
6.9775963719;0.0
6.9834013605;0.0
6.9892063492;0.0
6.9950113379;0.0
7.0008163265;0.0
7.0066213152;0.0
7.0124263039;0.0
7.0182312925;0.0
7.0240362812;0.0
7.0298412698;0.0
7.0356462585;0.0
7.0414512472;0.0
7.0472562358;0.0
7.0530612245;0.0
7.0588662132;0.0
7.0646712018;0.0
7.0704761905;0.0
7.0762811791;0.0
7.0820861678;0.0
7.0878911565;0.0
7.0936961451;0.0
7.0995011338;0.0
7.1053061224;0.0
7.1111111111;0.0
7.1169160998;0.0
7.1227210884;0.0
7.1285260771;0.0
7.1343310658;0.0
7.1401360544;0.0
7.1459410431;0.0
7.1517460317;0.0
7.1575510204;0.0
7.1633560091;0.0
7.1691609977;0.0
7.1749659864;0.0
7.1807709751;0.0
7.1865759637;0.0
7.1923809524;0.0
7.198185941;0.0
7.2039909297;0.0
7.2097959184;0.0
7.215600907;0.0
7.2214058957;0.0
7.2272108844;0.0
7.233015873;0.0
7.2388208617;0.0
7.2446258503;0.0
7.250430839;0.0
7.2562358277;0.0
7.2620408163;0.0
7.267845805;0.0
7.2736507937;0.0
7.2794557823;0.0
7.285260771;0.0
7.2910657596;0.0
7.2968707483;0.0
7.302675737;0.0
7.3084807256;0.0
7.3142857143;0.0
7.3200907029;0.0
7.3258956916;0.0
7.3317006803;0.0
7.3375056689;0.0
7.3433106576;0.0
7.3491156463;0.0
7.3549206349;0.0
7.3607256236;0.0
7.3665306122;0.0
7.3723356009;0.0
7.3781405896;0.0
7.3839455782;0.0
7.3897505669;0.0
7.3955555556;0.0
7.4013605442;0.0
7.4071655329;0.0
7.4129705215;0.0
7.4187755102;0.0
7.4245804989;0.0
7.4303854875;0.0
7.4361904762;0.0
7.4419954649;0.0
7.4478004535;0.0
